music_name,music_id
忘れん坊の猫かぶり Vo. 鏡音リン,2165803859
Lagtrain (Kotori Remix),2019620441
恋は七模様 Vo. 春歌ナナ,2166056196
NIGHT DANCER,1973593792
逃避行,1916370539
アナログライフ,1985650983
メトロシティ,2630472510
メロドラマ,2619759943
でもね、たまには,1960548908
Have a nice day,1904723155
ミスター・ムーンライト,2724694393
I say bye,2082065529
僕らだ,2025078434
エトセトラ,2613618458
BONSAI,2156074592
ミッドナイトガール,2117462514
Nagisa,2050561750
Pale Rain,1934353754
ユートピア,2061861855
渦,2758816584
ココロウチュウ,2609402842
あべこべ,1994722333
ヒロイン,2108766325
boy feat. asmi & imase,2018769737
Soyokaze,2689006264
18,2041111917
蜃気楼,2626681197
うたう,1981212707
Shine Out,2133359120
Happy Order?,2141171636
Escape,1945796103
ピリオド,2031007594
恋衣,2124006356
Rainy Driver,2156074630
プリズム,2644459988
ツナガルウチュウ！,2609401610
FRIENDS!!!,2677300425
Holy Light,1996807609
惑星ロマンス,2698660876
名前のない日々,2695874669
boy,2646188333
アウトライン,2639927053
EGOIST,2664374735
Dried Flower,2635481216
一日花 feat. imase & 習志野高校吹奏楽部,2600522705
文通 (-album version-),3319249763
LIT,2156074634
いい湯だな 2025 (imase × mabanua MIX),2707636027
一日花 feat.imase & 習志野高校吹奏楽部,2634488759
少女A,33516239
Q,27853206
赤ペンおねがいします,1379410951
vanilla flavor piece,27853214
ハンシンハン=ギミー,33516237
パレットには君がいっぱい,27853205
さよーならみなさん,33516243
アストロノーツ,22665152
ストロボラスト,432387
シティライツ,27853207
夢のまにまに,432358
ハローストロボ,432355
ストロボライト,22665145
とりあえずアナタがいなくなるまえに,1379410950
ドラッグ・スコア,33516234
普通に歳をとるコトすら,33516238
Equation×**,22665144
嘘ップ,27853212
二息歩行-椎名もたver.-,1814806374
アイケアビコーズ,33516242
MOSAIC,27853204
そらのサカナ (feat. 初音ミク),432576
うたをうたうひと,29183678
3年C組14番窪園チヨコの入閣,29183676
インマイヘッド,29183679
ウソナキツクリワライ,27853208
さよならを言わずに,1379410954
ワガハイは,33516232
あめをゆかにしいて(ashita mo tabun mix),859621
ササメク(remodel for alpa),22665142
ヘルシーエンド,1379416575
Human,22665138
夢の値段,32272567
夢でも逢えない人がいる,33516236
それは、真昼の彗星,432389
おやすみの中のおやすみ,22665146
メモリーバイステイ,432360
アライブ・コンシャス,33516231
みんなの黙示録,33516240
かげふみさんは言う,27853215
ララララ,22665150
ストロボラスト [lost shadow],22665157
プリーズテルミーミスターワンダー,33516235
nee,32272571
はじめまして地球人さん (nakatagai remix),1818502078
9から0へ,33516233
スマトラ警備隊 (feat. 初音ミク),2756279173
ブラウン (feat. 初音ミク),432557
alpa,22665140
gm reply,1379410952
潮鳴り,22707008
羽根,28151052
鸟之诗 (八音盒版),28606052
馬鹿ふたり,22706994
潮鳴りII,22706999
東風 (piano),22707013
風を待った日,26134235
雪野原,22706993
Philosophy of yours,26131739
Little fragments,26134238
光りあふれる揺りかごの中で,761347
光に寄せて,26089106
夏の子守歌,1311319919
アルカテイル -recall-,1311319923
白詰草,22707001
Childish White,1311347848
日々の遑,22707000
pure snows,26134224
Adventure for Black,1311345856
アルカテイル -story-,1311346851
約束,26134220
蝉時雨の隙間に…,1311345865
折戸伸治 - 潮鸣り（Clannad）（Oturans remix）,508816303
ムーンブライト,28561102
Deep Blue Blue,1311319921
それは風のように,22706992
夏休みの過ごし方,1311346836
東風 -Afternoon-,22707015
Alicemagic,26089093
資料室のお茶会,22706996
Other side Blue,1311319916
凍土高原,26134233
野道,28151020
東風 -Tempo Up-,22707018
潮鸣り（动漫《clannad》主题曲）,515538813
胸元にライラックの花飾り,761338
瑠璃子,776169
追想,30352495
生まれたての風,26134236
朝影,26134217
かの記憶、あの記憶,1311345862
雪の少女,26134225
鳥の詩,1337233154
月の位相,22706995
2 steps toward,26134221
振り返らなくてもヤツはいる,1311347838
梦の迹 II,26213769
日溜まりの街,26134226
未使用曲1,22707030
神のまにまに,32431066
脳漿炸裂ガール,26136782
Iなんです,2002980370
聖槍爆裂ボーイ(EcstasyVersion),32431057
月光潤色ガール,30394219
反芻シ考,1825004790
アイカ,1840690957
神様からのアンケート,502455391
Mr.Music,4884807
厨病激発ボーイ,419238716
ヤミタイガール,2612739896
ハッピーチートデー (feat. 初音ミク),2116677825
乱躁滅裂ガール,3347243368
Knife,22684243
妄想疾患■ガール (New ver.),2612739938
シンガソン,32431067
いつもより泣き虫な空,22717351
僕がモンスターになった日,408557934
一触即発☆禅ガール,32431058
スペシャルガール,1376653691
猪突猛進ガール,1842697542
天国と地獄,1842697539
いくつもの夜を越えて,22684242
縄文炸裂ガール,471403312
厨病理科ボーイ,471403323
ドナーソング(AlbumVersion),32431061
言ノ葉カルマ,32431060
Girls talk,32431059
青春症候群,1842697537
Invitation,451991168
鋲心全壊ガール,1842698162
愛してる,29172402
HALO,421148214
炉心融解 -JunK arrange-,22684250
琥珀色の風,32431065
スカイペインター(Arrange Ver.),29172398
茜色,22684228
MrMusic,677055
江戸猛進ガール,471403317
わいふぁい暴想ボーイ,1842698163
解の公式おぼえMATH!,1824012483
Lv99,29172400
午後のパレード(Cover),32431064
百年の恋,26550693
君が好き,22717184
雨が降って.,4884471
あの日のままで,4884684
アイオライト,29172397
またね、じゃあね,860296
サヨナラキャンディ,29172399
星降る海,3340112782
ダンスロボットダンス (アレンジメドレー (キメラver) はるまきごはん×煮ル果実×和田たけあき×栗山夕璃（蜂屋ななし）×じん×かいりきベア×てにをは×Chinozo×ピノキオピー×稲葉曇×一二三×Aqu3ra×Neru×ナユタン星人),1885752790
ロンリーユニバース,1994784185
Revive,1842535196
藍時雨,2738635999
解けない夏,1913267596
アイスドロップ,1928768515
透明なパレット,3332373470
Snow Mile (feat. 初音ミク),1456654065
ゴーストダンス,1994782314
スーパーノヴァ (Aqu3ra×かいりきベア),1885752785
クリスタルスノウ (feat. 初音ミク),2668305444
チョコレートミルク,1913268586
ラムネ,1994782313
アイボリー,1968584624
解けない夏,1994784187
透明なパレット (selfcover),3332373471
Day&Night,1913268558
ミッドナイトサン,1449601476
Sleeping Awake,1994782310
アルトラエレジー (Self Cover),1921513843
Revive,1880242438
シックス・フィート・アンダー,1913267620
アイボリー,1994782311
Day&Night,1994782316
アイスドロップ,1994782317
Namioto,1994784189
真夜中のダイバー,1994784188
シックス・フィート・アンダー,1994784186
ラムネ,1913267589
メーデー,1913267577
アイボリー (self cover),1913267592
ミッドナイトサン,1994782315
Sleeping Awake,1962810190
メーデー,1994782312
シックス・フィート・アンダー,1913268563
アイボリー (Self Cover),1968585526
シックス・フィート・アンダー,2625699185
アイスドロップ,2623126860
ノスタルジック・ブルー,2018431780
ロンリーユニバース,1915291500
バゥムクゥヘン・エンドロゥル,3324126923
ダイダイダイダイダイキライ,2686166750
Lie (feat. 重音テト),2701142774
ジィガ (feat. 鏡音リン & 鏡音レン),2738158274
ダイダイダイダイダイキライ (Self Cover),2686166008
アリフレーション (feat. 初音ミク),2709431027
ダイダイダイダイダイキライ (大喧嘩REMIX),2709466059
淡単 (feat. 重音テト),2757954753
ナンセンスゲーム (feat. 重音テト),2708059341
絶対王政 (feat. 初音ミク & 重音テト),2717588308
ユニークエンド (feat. 初音ミク),3319468521
ダイダイダイダイダイキライ (Instrumental),2686166751
絶対王政 (feat. 4sh & Kaichi Naito),2717587281
俯瞰症 (Long Ver.),2748175917
Lie (Self Cover),2705395155
うしろめたい (feat. 重音テト),2633775435
ウワバミ,2733704672
みたされない (feat. 重音テト),2616406110
ダイダイダイダイダイキライ×あいされたい (Mashup REMIX),2742516819
絶対王政 (Instrumental),2717588309
Dinner (feat. 可不),2109270395
人間やめたいわ,2114966460
アンチフェイム (feat. 初音ミク),2160958503
シロクロアノニマス (feat. 可不),2114967104
うしろめたい (feat. 初音ミク),2642554311
がらんどう (feat. 重音テト),2604976030
フラクタル (feat. Ci flower),2047574136
ナンセンスゲーム (feat. 雨良),2708059891
遠吠 (feat. 重音テト),2117381466
Lie (Nightmare REMIX),2742517334
夏凪オーソライズ (feat. 初音ミク),2137549543
俯瞰症,2145238213
群青リコンサイル (feat. 初音ミク),2137549545
Gm線上のアリア (feat. 可不),2015633597
illness (feat. 初音ミク),2028761859
うしろめたい (feat. 記憶に残る) [1cho Ver.],2623840706
なりきれない (feat. 可不),2051844066
PAWN (feat. 可不),2114966475
フラクタル (feat. Ci flower),2135056810
滲声シノプシス (feat. 初音ミク),2137553690
ONE,2734067476
うしろめたい (feat. 記憶に残る) [Full Ver.],2638085821
ONE (Instrumental),2734067477
絶対王政 (Kaiser REMIX),2742516820
アリフレーション (fallen heaven REMIX),2742516821
おぼつかない (feat. 初音ミク),2676999771
五月雨,530507
地獄の川流れ,533204
沙子“a long story”,530257
FAIRY TAIL メインテーマ,22642372
寂れた町,530975
村八分,530913
少女のうた,532798
儀礼,530469
動天,531925
沼に沈む,532905
空蝉,531940
One Piece Epic Battle,1820260883
形勢逆転,532018
彼岸花,532931
旅立ちの序曲 ～OVERTURE:FAIRY TAIL メインテーマ～,22642247
失意,531990
Silent Night,530102
地狱の舟歌,532864
雷炎竜吼える,31108532
あいぞめ piano version,532802
出陣,531943
Pendulum,530334
四代目火影,423997775
うちはイタチ,423997773
角都,530408
孤独,531963
山霞,530479
千夜,530486
二笼,532914
白映,530495
魔法対戦,22642385
六文灯笼,531001
Eau de Vie,530066
疾風伝,531921
ナツのテーマ,22642377
FAIRY TAIL メインテーマ -Slow ver.-,22642373
FAIRY TAIL メインテーマ 2016,420154785
Spin and Burst,33761242
Memento Mori,530277
黒点,530456
漂泊,530443
暁,531950
蜘蛛と老婆と少女,533155
紅蓮,530454
帰郷,531927
ゼツのテーマ,423997779
昇竜,530382
Dance of Death,530292
地獄通信,533157
Reverse Situation,1820260885
春嵐,1456486939
rabbit,1453342315
返り討ち,1456491254
狼煙,1456486938
ヒガン,1482191684
キャラルラ,1456486940
darling,1453342314
ミゼラブル,1482191683
稲妻,1482190926
悪霊,1870027523
宴,1453342312
ageha,1456491258
クエスチョンマーク,1453343026
獏,1453343025
diving,1482190930
ROSE,1456491256
ラズベリーポイズン,1482191682
サヨナラ天国また来て地獄 (feat. 初音ミク),2743498746
春嵐 - STUDY WITH MIKU ver. -,2101784047
アットホーム・クレイジー,1482191681
インフェリオリティー,1453342317
KABUKI,1834098423
コヨーテ,1482191679
弱者,1881766934
Salava,1456491259
愚か者,1453342316
芝居,1482191685
vijin,1453343024
浪漫逃避行,1453343027
shower,2052276066
猛獣,1456491255
basil,1456486937
SISTERS,1482190931
秘密,1456486935
キャサリン,1920270926
我楽多,1482190927
しあわせ,2042008734
デタラメダンス (feat. john),1858073743
ゾンビハレーション,1453343028
Rabbit (lo-fi ver.),1886076245
アンリペア,1482190933
黑縁,1456491257
アイソトープ,2141345581
ブーツ,1453342311
グッド・バイ,2131512417
アンバランス,1856293466
出現,1932485879
メモリア,1482190932
PINK MOON,2052275194
BLINDNESS,2139295547
unravel,29017078
white silence (album version),769672
katharsis,1316562362
phase to phrase,769670
first death,1998380093
unravel - From THE FIRST TAKE,1460607176
haze,769668
Signal,432506956
UN-APEX,2662619597
Daylily,769681
contrast,29017059
fourth,769684
flower,769663
melt,1393633769
memento,1326056330
誰我為,2146802572
film A moment,769699
鶴の仕返し,1435666985
蝶の飛ぶ水槽,1415579843
Fantastic Magic,29017071
like A moment (recorded from vinyl),3325305395
Shinkiro,29017075
ear+f,405079759
an artist,29017067
reframe,1435668598
Fu re te Fu re ru,1454018352
musique,2693371567
tokio,29017077
Synchrome,2693374405
P.S. RED I,1349301672
copy light,1435668604
like there is tomorrow,405079760
introduction,769693
will-ill,1880150692
"illusion is mine (Live from ""December's Calling"" at 赤坂BLITZ 2013.12.22)",28287811
orbit,2693371564
fragile,29017072
subliminal,405079758
Spiral Parade,29017076
Whose World? Whose Blue?,2693371568
invalid phrase,432509898
Abnormal trick,769666
kalei de scope,29017073
Secret Sensation,405079757
12th laser,769675
white out,432506958
yesworld,1835620525
unravel -Instrumental for the 10th Anniversary- (recorded from vinyl),3325305399
罪の宝石,432506960
彩脳 -Sui Side-,1435668595
Beyond the way (feat. 小豆沢こはね&白石杏&東雲彰人&青柳冬弥&初音ミク),2109714414
劣等上等,1294899572
No title,28941713
Gimme×Gimme,1402830753
CH4NGE (feat. 可不),1950028990
おこちゃま戦争,29827559
Ready Steady (feat. 小豆沢こはね&白石杏&東雲彰人&青柳冬弥&初音ミク),1856968527
drop pop candy,28941711
えれくとりっく・えんじぇぅ,28457388
プレイ,2702923990
シンデレラ (Giga First Night Remix),1895077481
ヒビカセ,28996499
Fighting My Way,2156579528
デスぺレート feat. LOLUET,1977959306
うっせぇわ (Giga Remix),1817947370
G4L,1844906895
キツネノマド (Queen Fox),1918737916
PONPONPON ,860542
ガッチュー！ (feat. 初音ミク&鏡音リン&鏡音レン),2106739389
GETCHA!,1479930555
PON PON PON,28872157
MERA MERA,1948283484
ディア,2613453876
Speak Out meets Giga,2008987986
ULTRA C,2603942353
Gears of Love,28468983
+♂ (プラス男子),29124077
jewel,30394140
Masked B***h,28457399
ワーワーワールド (feat. 花里みのり&小豆沢こはね&初音ミク),1914691470
ファイアダンス,2675945162
ピッカーン！,2637697924
Knock it out!,2116458210
CHAMPION GIRL,1897113248
ゾンビ (Giga Waha Remix),2016941809
アクト (feat. Daoko),2699060244
愛罠,2046209638
のぼせもんHERO,2128900348
ANIMAる,2064854479
オオエドランヴ,28996500
乙女解剖 (TeddyLoid Alllies Remix) (Giga cover),2063514610
被害妄想携帯女子(笑),28457398
サイレントエレジー,28457401
テトロドトキサイザ2号,28457389
ぴんこすてぃっくLuv,28457391
Echo,28996506
熱愛フローズン (Self Cover),2061952788
いーあるふぁんくらぶ,28457390
ポーカーフェイス,860564
バケモノの唄,1440693335
優等生 (feat. 初音ミク),1960102245
匿名希望,1366515863
Mr.Lonely,1815136527
Falling,2110353541
ツキカゲ (feat. 初音ミク),2711833435
ハロの誘惑 (feat. v flower),2670922655
下克上 (feat. 初音ミク),1897563970
有象無象 (feat. 初音ミク),2074765118
ハルダチ (feat. 初音ミク),2670922656
Zombee (feat. 初音ミク&v flower),2670922657
ユウレイさん (feat. 初音ミク),2643770344
サイケ (feat. v flower),2670919882
アイニーアイロニー (feat. 初音ミク),1897563971
懶惰,1815144725
あの日の僕らは限りなく透明だった(album ver.),1815136532
独りで生きる苦しみなんて (feat. 初音ミク),2670919881
ハイエンド・プリンス (feat. 初音ミク),1897563136
ナイトスカイフォール (feat. 初音ミク),2100673470
灰色街,1815144724
サキュバス (feat. 初音ミク),2670922652
フロムシニカル (feat. 初音ミク),2670919883
君のような人になりたい (feat. 初音ミク),2100673471
どめすてぃっく宇宙 (feat. 初音ミク),1897563135
One Stroke,1815136528
ミライへ！,1815136529
ライラ(album ver.),1815136530
やぶれかぶれ (feat. Tea Tow),2707680178
シェダーコール(album ver.),1815144723
Anocoro,2132064398
"クレイジー フォー ユー (""さいとうまりな"") (シティ ポップ バージョン)",2030090688
ハッピーバースデー,2638375343
Daydream (feat. SHINO),1890257328
"祝福 (""機動戦士ガンダム 水星の魔女"") (激カワバージョウン)",1985252426
アンジェリカ (feat. 可不),2670919884
メルテット (feat. 初音ミク),2670919885
ラズベリー,2068936864
"青のすみか (""呪術廻戦 第2期 懐玉玉折"") (スペシャルバージョン)",2076601347
Sugarless Heart (feat. 初音ミク),2100673462
薄明世界と夏の流星 (feat. 初音ミク),2100673465
Room (feat. 初音ミク),2670922653
セピア (feat. 初音ミク),2100673473
さあ ご一緒に 佐々木くん,2680005622
近未来型空想都市 (feat. 初音ミク),2100674283
午後10時のプリンス (feat. 鏡音レン),2758164351
スターライトレコード (feat. 初音ミク),2100674290
EATER (feat. 初音ミク),2100674291
Ache (feat. 初音ミク),2670919886
QUEEN,2655886083
サマータイム ラブゲーム (feat. 初音ミク),2100674286
Summer Ghost,1930226368
Ahead of Us,2029892284
Buddhists,408140418
Quiet,408140415
春夜、雨を喜ぶ - メインテーマ (Piano & Strings),1331298992
You and Me,1930226363
Hidden Waltz,1463342763
South Wind,416554193
Love Theme,26135327
Alter,1854373137
DNA,506002978
Prologue,1930226352
Asymptote,1434227323
虹の彼方,27974224
Promise with You,416554199
Niji no Kanata,416554197
You,458238835
Embers,29498694
Light Dance,22738314
Borderland,2135739909
"Main Theme (From ""Konatsu and Hiyori"")",1824769605
Before Long,3351660099
Light Dance -Home,22738344
Fallen Flowers,2048761500
Shroud of Night,2021343478
Resonance,506002979
Precious,32803353
Afterglow,22744933
募る想い,1331298994
Momentary,416554194
Truth,29498708
Still Alive,1930226361
lanrete,2106665750
Calm In The Night,3347119191
You're My Sunshine,2663496957
Empty Lake,2102586762
Ephemeral,416554191
Dear Gogh,1975304314
ふたり、許されぬ想い - 聖のテーマ,1331298986
Kioque,1984500769
ふたり、同じ景色 - 晶のテーマ,1331298987
春の光、夏の風 (Piano Version),466343857
Prelude,416554198
初恋,1331298980
Komorebi,1430553743
Joy (Solo Piano),458238836
Follow,408140416
Reborn,1930223593
"Looking in the Same Direction (From ""Rudy"" Soundtrack)",2061250158
Barricades,482636088
theDOGS,32897448
Inferno,1367333216
Call your name,26562731
Perfect Time,29814175
Vigilante,1340335197
Inferno<MODv>,1449790486
The Reluctant Heroes,26562718
Call your name <MODv>,30798531
SHADOWBORN,2663598795
SymphonicSuite[AoT]Part2-5th:Apple Seed,1381723547
THE COIL,2056911609
RUSH,1950676866
Warcry,413077045
Gallant Ones,1367333215
YAMANAIAME,29732957
God of ink,484056472
thunderBOLTfantasy,427139244
BELONG <BMv>,3345663773
Hill Of Sorrow,498143
Perfect Time <再arr>,31356188
God of ink <MODv>,486194214
Warcry〈MODv〉,417953683
Black tar,32166861
108,33252555
YAMANAIAME<MovieEdit>,31653139
Song of ..,31680386
Uncontrollable,32166864
friends,498108
Darkest,427139252
Dim Light,41654708
YAMANAIAME <Movie Edit>,31134463
PARAGON <MODv>,2709468599
YAMANAIAME ＜FMv＞,482636105
Hill Of Sorrow <MOD>,411349069
HELP,3351710496
YAMANAIAME <FMv>,32922641
Gallant Ones<MODv>,1449784890
Suck your blood,28152394
The Best For You,31680389
friends <MOD>,411349067
Warcry <MODv>,1367368597
The Call to Arms,29307202
Perfect Time <HNMT>,2139943298
Missing Piece,34613440
The Call to Arms <a0v>,29436419
JAnoPAN,413077047
In the forest<X→Z ver.>,32166888
In the forest,32166876
Suck your blood：[nZk] ver.,1374295118
ベノム,1915002558
失敗作少女 (MARETU Remix),1864338286
ダーリンダンス,1864338278
バグ,1962744445
ベノム -MARETU REMIX-,1864338285
アンヘル,1376659382
ルマ,1864338280
病み垢ステロイド,2135506365
ネクラチューンサーカス,3341008905
ダンスロボットダンス (アレンジメドレー (キメラver) はるまきごはん×煮ル果実×和田たけあき×栗山夕璃（蜂屋ななし）×じん×かいりきベア×てにをは×Chinozo×ピノキオピー×稲葉曇×一二三×Aqu3ra×Neru×ナユタン星人),1885752790
メロメロイド (feat. 初音ミク),2132170351
最愛人生ランナー (feat. 初音ミク),2738543364
アルカリレットウセイ (REBOOT ver.),1316375345
ネロイズム,1918884127
バラバラココロ,1316375347
イナイイナイ依存症 (MARETU Remix),1881715467
イヤガール,1316375344
アンヘル -MARETU REMIX-,1864341177
メンタルチェンソー,2064848097
マネマネサイコトロピック-XIV- (MARETU Remix),1881715469
テレストテレス,1864341170
アイ情劣等生 (REBOOT ver.),1864341175
ダウンタイマー,2132596147
カーニバルハッピー,1894639050
ヤミカワトーキョー,2749108601
アナタサマ,1959394253
マオ feat.初音ミク,2627103253
ヒトサマアレルギー,418602436
セイデンキニンゲン,1832399528
レミングミング,1313897519
マリオネ,1864338281
ロジカ,1864341171
×,1844152962
マネマネサイコトロピック,28431649
マイナスレッテル,1313897521
ココロナンセンス (REBOOT ver.),1316563242
アンハッピーバースデイ,1316375346
マグメル,1316563243
アイソワライ (REBOOT ver.),1316562243
スーパーノヴァ (Aqu3ra×かいりきベア),1885752785
電脳狂愛ガール (ハート) Marmalade Arrange Ver.(ハート),31653493
スターリースタート (feat. 初音ミク),2019243905
ココロドリーム,2703868821
ブーストアニマ,1917681395
メアメア,1864341173
ビータ (DARLING SYNDROME ver.),1864341172
リラルラドリーミング (REBOOT ver.),1864341174
リラルラドリーミング VOCALOID ver.,1347497947
マオ feat.まふまふ,2627105082
MACHIAVELLISM -black out-,28431646
イガク feat. 重音テト,2132901814
人マニア,2074759832
きゅびびびびずむ,2605552169
ビジネスバタ,3316734644
Medicine,2615368193
きゅびずむ,2605552170
ホントノ,2091470636
ミニ偏 feat. 重音テト,2127617040
既知の恥,3333342783
重ねトマト缶,2717610934
前ノハナシ,2677405501
外のヒト,2677405414
ユレ弧,2162839639
ウム (feat. 重音テト),2165153506
歌うbot,2154097260
戻りさせて,2043923483
クルトラブル,2679624263
おうた・インザ・レイン (feat. 雨衣),3316453698
ウシロジカン,2665581074
重箱ブロス (feat. 重音テト),2165155872
終わり,2086033230
還して,2043923480
ノシノシ,2673158657
アコトバ,2110578504
贋ト旧称 (＋月ノ美兎),2695927936
スーパー類,2717658182
イガク（テトライブ2025-実演盤-）,2725907488
ポップコーン!!,2136784314
忙シー日,2717658375
しんかしんかしんか (feat. 初音ミク),2654712251
平成終わるってよ,1351077084
涙,2043923481
トロイの花,2638373012
こえがする,2652641922
為に,2043923485
無ートピア,2043923482
シャンティ (原口沙輔 is not おSHANTI Remix),2623575472
愛想,2043930816
思い出した,2043930820
ブルーライトマーチ,2677408293
echo (feat. 初音ミク) [原口沙輔 Remix],2655018309
最終鬼畜妹フランドール・S (原口沙輔は鬼畜なのか？remix),2151850999
空気,2086033235
手,2043923484
サヨナラ、インターネットでしょ,2733001111
あの場所はね,2043930818
お題1,3334617424
明明,2086033859
Say You Love Me feat. Tamala,22778415
Serendipity,26107935
embers,453291205
Consider My Love,456060
our love,453268366
Under The Sun (feat. J-Live & Michael Kaneko),1925206128
Get Inside Your Heart feat. Pismo,22778418
all these years,453268368
Now I Know,456032
Beautiful Things Remix feat. Amanda Diva,22778414
Only Tonight feat. Tamala,1925206122
BLUEMOON feat. kojikoji,1925206124
Sign feat. Jun,22778421
Serendipity feat Tamala & Takurah,2600218629
Heart,456052
4 The City feat. Caleborate,3318994560
Someone Like You feat. Tamala,1925206129
Michinoto ~道ノ途~ feat. HUNGER,2757203949
Never Let Go feat. Substantial,1327627461
our love feat. mabanua,2640848402
暖风,1406649736
Walk Out feat. Michael Kaneko,1327624782
Beautiful Things,456030
Colors (Illuminus Remix),26107927
Coco,27621672
my leaving,2625781382
Only Tonight -Black Chiwawa Remix-,2682005894
Silent Motorway,22778427
Livin’ The Life,456024
Life,456045
Natural Relax,22778419
Never Let Go,2624195365
waves,2625781385
shining Light (From ikkubaru),453291206
Heart Remix feat. Substantial,22778416
smile,453268371
Preach feat. Orb,1925206123
Folklove (Inst.),22778420
Our Song feat. Substantial,1327620855
far away,453268367
Say You Love Me feat. Tamala -2017 Remix-,2600219438
Ecstacy,1328294238
Walk Out,2624195374
Can We Talk feat. Wami,455869
Embers feat. Loumina,2600218616
My Leaving feat. Mabanua,2600218625
House of Colors feat. Bolaji,3318994563
Beautiful Things Remix,32272706
the blessing notes (inst),453291204
Rise Son,26107925
Goodbye to Your Love feat. Ai Ninomiya,414118212
Autumn Leaf,26111937
Imagine feat. The 49ers,22743821
Nighttime,22743812
White Avenue,22743824
Englishman In New York feat. yu-ri (BLU-SWING),30841424
Blue Sky feat. Cokiyu,22743829
Overcome feat. Butta P & Gigi,22743822
Everlasting Truth (Album Mix),22743825
Sol feat. Cise Star,22743828
Dec.27,22743826
One Dream feat. Sam Ock,22743818
Everlasting Truth -band ver-,1358089276
Solitude -band ver-,1358089285
Sepia feat. Yusuke Shima,30841418
Floating Futures feat. Lady Paradox & yu-ri (BLU-SWING),30841420
We Should Fall In Love (Lovesick) feat.geneva.b,26111934
Evening cicada,1817399292
Everlasting Truth_beatless,1294556122
Away feat. Othello,30841417
Time Goes By feat. Hydroponikz & Anika,22743831
Into the blue,1974750557
Simple Things feat. Sam Ock & Clara C,30841423
Just One Chance feat. Victor Davies,22743819
Yanagi Ni Kaze (rework),2038477385
slowfi,2623384723
4 AM feat. I Hate This Place,22743820
Blue Sky(feat.cokiyu),1867241888
Hakumei,2015515596
Let The Story Tell feat. FlowEthics,22743809
Time Goes By(feat.Hydroponikz & Anika),1867253176
Moonscape,22743833
Dream Away feat. Ortiz,30841427
Getting Close,22743827
Psyche,1817399198
Yarn,1396049476
Far away from the noize (feat. 島裕介 & Osamu Fukuzawa),1964654024
Jellyfish in the deep forest,1817399893
Solitude,4891462
It All Turns Out Great feat. MC Newsense from ArtOfficial & Nate Vibez -Black Chiwawa remix-,806939
A Fall and Rebirth,22762852
White Avenue_beatless,1294556126
Ephemeral summer,1817399197
Hydrangea After The Rain feat. re:plus,496588
espalemit,1350263508
Headline feat. Cise Star,22743814
We the People feat. Pismo,22743830
A Fall and Rebirth -band ver-,1358089280
まにまに,1939575649
シリーテラー (feat. IA),3333417213
パノプティコン,2055244250
削いで、,2014331434
匙ノ咒 (feat. 初音ミク),2678245971
三日月ステップ 2023,2046775099
アタリハズレ (feat. 重音テト),3333417214
あなたしか見えないの,2148656051
パノプティコン 2021,1840235144
ボイドロイド,2077756659
ノウナイディスコ (feat. IA AI),1893850481
怪電話,2075856479
プシ (feat. 初音ミク),2006520232
ユメミ,2691741524
梅に鶯 (feat. 琴葉 茜・葵),2125282926
YKWTD,2714386521
三日月ステップ(ごめ言えremix),2046776933
Catchy !?,2031339591
A rainy dancer 2021,1840235143
額縁の言葉,3333418841
JUMPIN’ OVER !,2130138188
モノクロセンス 2021,1840235141
the Hole (feat. 足立レイ),2662902611
ムーンライトダンサー,1813312438
アイソトープ,2042621695
あまもや,2062919030
ムーンライトダンサー 2023,2046776939
w/o U 2023,2046776950
スーパーノヴァ (feat. 音街ウナ),1984532509
メカクシアニン 2021,1840233471
Hello World !,2076684514
ピプパペット (feat. 初音ミク),1999290454
心音賛歌,2600788492
夢遊病ダンサー 2021,1840233469
Ⅳ,2150216919
Ⅲ,2150213278
Ⅰ,2150216917
夜が引いていく 2021,1840233473
Ⅵ,2150216921
Ⅱ,2150216918
遊覧逃飛行 2021,1840233474
Möbius 2021,1840233470
Ⅴ,2150216920
星見の唄,2130341073
parasite,2702289436
-ize 2021,1840235139
シャンティ (r-906 Remix),2623575467
閑話,2150216922
haraRe: 2021,1840235142
museum,1840235140
KING,1804888684
QUEEN,1970303952
酔いどれ知らず,1943883908
エンヴィーベイビー,1915013179
KING (feat. 天馬司&神代類),1919135177
エンヴィーベイビー (feat. 鏡音リン&宵崎奏&朝比奈まふゆ&東雲絵名&暁山瑞希),2132951281
KING,1984810558
レクイエム (feat. 星街すいせい),2039114646
酔いどれ知らず (feat. MEIKO&小豆沢こはね&白石杏&東雲彰人&青柳冬弥),2154465304
エンヴィーベイビー x KING,1899900902
アイデンティティ,1913278640
大脳的なランデブー,1994797255
Dec.,2143550253
ネバーフィクション (feat. 星街すいせい),2619716970
アイデンティティ (feat. 宵崎奏 & 初音ミク),2112007592
百鬼祭,1804885913
EYE,1863858994
QUEEN,1984813859
カートゥーンガール,3314264670
BRAIN,2635263446
MIRA,1915652229
デーモンロード,2061434466
ヒトリユラリ(MARETU REMIX),1922609198
百鬼祭,1984813864
ダークハッピー,1804885911
アイデンティティ,1984810557
レクイエム (feat. 初音ミク),2041465981
エンヴィーベイビー,1984810563
KING,1488270927
酔いどれ知らず,1984813860
シャンデリア,1973694262
アイロニック,1961454524
不幸せ,1804885908
チャンピオン (feat. 初音ミク),2609587227
酔いどれ知らず,2091673283
ヒトリユラリ,1804888685
